(1) Time [s]; (2) Range [m]; (3) alt [m]; (4) TAS [m/s]; (5) CAS [m/s]; (6) m [kg]; (7) Fuel consumed [kg]; (8) Thrust [kN]; (9) Fuelflow [kg/s]; (10) TAS [kts]; (11) Mach [-]; (12) FL [100 ft]; (13) ROC [fpm]; (14) CA [-]; (15) SAR [m/kg]; (16) bleed [kg/s]; (17) shaftPowerOfftake [kW]; (18) CO2 [kg/s]; (19) NOX [kg/s]
919.7929945; 154148.9371; 7587.504055; 221.612486; 154.3186846; 75634.20675; -1365.112042; 63.85414524; 1.062151054; 430.7802104; 0.7153191117; 248.9338601; 1197.259555; 0.4479602633; 316.1321014; 0.979; 77.55; 3.462683024; 0.02114551653; 
920.615744; 154331.2001; 7592.502933; 221.6678778; 154.3186846; 75633.33318; -1365.985609; 63.82526943; 1.061765337; 430.8878834; 0.7155465811; 249.0978652; 1196.027361; 0.4479905684; 316.2045862; 0.979; 77.55; 3.461444562; 0.02113273921; 
921.4393421; 154513.6969; 7597.50181; 221.7232861; 154.3186846; 75632.45903; -1366.859759; 63.79640218; 1.061379665; 430.9955885; 0.7157741382; 249.2618704; 1194.795094; 0.4480208963; 316.2770652; 0.979; 77.55; 3.46020619; 0.02111996628; 
922.2637907; 154696.428; 7602.500687; 221.778711; 154.3186846; 75631.5843; -1367.734494; 63.76754347; 1.06099402; 431.1033259; 0.7160017831; 249.4258756; 1193.562486; 0.4480512471; 316.3495662; 0.979; 77.55; 3.458967907; 0.02110719772; 
923.0890918; 154879.394; 7607.499564; 221.8341524; 154.3186846; 75630.70898; -1368.609816; 63.73869544; 1.060608419; 431.2110955; 0.7162295158; 249.5898807; 1192.329712; 0.4480816208; 316.4221118; 0.979; 77.55; 3.457729711; 0.02109443352; 
923.9152471; 155062.5953; 7612.498442; 221.8896105; 154.3186846; 75629.83307; -1369.485724; 63.70985487; 1.060222854; 431.3188972; 0.7164573363; 249.7538859; 1191.096832; 0.4481120174; 316.4947021; 0.979; 77.55; 3.456491603; 0.02108167369; 
924.7422585; 155246.0324; 7617.497319; 221.9450851; 154.3186846; 75628.95657; -1370.362222; 63.68102496; 1.059837324; 431.4267312; 0.7166852446; 249.917891; 1189.863845; 0.448142437; 316.5673372; 0.979; 77.55; 3.455253634; 0.02106891889; 
925.5701278; 155429.706; 7622.496196; 222.0005762; 154.3186846; 75628.07948; -1371.239309; 63.65220357; 1.059451837; 431.5345975; 0.7169132409; 250.0818962; 1188.630715; 0.4481728794; 316.6400172; 0.979; 77.55; 3.454015751; 0.02105616843; 
926.3988572; 155613.6165; 7627.495073; 222.056084; 154.3186846; 75627.2018; -1372.116989; 63.62339176; 1.059066386; 431.6424959; 0.7171413251; 250.2459014; 1187.397245; 0.4482033448; 316.7127421; 0.979; 77.55; 3.452777952; 0.02104342228; 
927.2284484; 155797.7644; 7632.493951; 222.1116083; 154.3186846; 75626.32353; -1372.995261; 63.59458951; 1.058680978; 431.7504266; 0.7173694972; 250.4099065; 1186.1637; 0.4482338332; 316.785512; 0.979; 77.55; 3.451540236; 0.02103068045; 
928.0589033; 155982.1504; 7637.492828; 222.1671493; 154.3186846; 75625.44467; -1373.874128; 63.56579576; 1.058295605; 431.8583895; 0.7175977573; 250.5739117; 1184.930047; 0.4482643445; 316.858327; 0.979; 77.55; 3.450302657; 0.02101794362; 
928.8902237; 156166.7749; 7642.491705; 222.2227068; 154.3186846; 75624.5652; -1374.753591; 63.53701156; 1.057910266; 431.9663847; 0.7178261055; 250.7379168; 1183.696286; 0.4482948788; 316.9311871; 0.979; 77.55; 3.449065106; 0.02100521038; 
929.7224116; 156351.6384; 7647.490582; 222.2782809; 154.3186846; 75623.68514; -1375.63365; 63.50823691; 1.05752497; 432.0744122; 0.7180545417; 250.901922; 1182.462448; 0.4483254362; 317.0040924; 0.979; 77.55; 3.44782769; 0.02099248212; 
930.5554688; 156536.7414; 7652.489459; 222.3338717; 154.3186846; 75622.80449; -1376.514308; 63.4794718; 1.057139717; 432.1824719; 0.718283066; 251.0659271; 1181.228532; 0.4483560165; 317.0770429; 0.979; 77.55; 3.446590353; 0.02097975812; 
931.3893973; 156722.0846; 7657.488337; 222.389479; 154.3186846; 75621.92323; -1377.395565; 63.45071516; 1.056754498; 432.2905639; 0.7185116785; 251.2299323; 1179.994508; 0.4483866198; 317.1500388; 0.979; 77.55; 3.44535315; 0.02096703908; 
932.2241988; 156907.6684; 7662.487214; 222.4451029; 154.3186846; 75621.04137; -1378.277424; 63.42196698; 1.056369304; 432.3986882; 0.7187403791; 251.3939375; 1178.760344; 0.4484172462; 317.2230801; 0.979; 77.55; 3.444115971; 0.02095432358; 
933.0598754; 157093.4933; 7667.486091; 222.5007435; 154.3186846; 75620.15891; -1379.159885; 63.39322937; 1.055984152; 432.5068447; 0.7189691678; 251.5579426; 1177.526101; 0.4484478957; 317.2961669; 0.979; 77.55; 3.442878923; 0.02094161302; 
933.8964288; 157279.56; 7672.484968; 222.5564006; 154.3186846; 75619.27584; -1380.04295; 63.36450022; 1.055599043; 432.6150336; 0.7191980449; 251.7219478; 1176.291781; 0.4484785682; 317.3692992; 0.979; 77.55; 3.441641952; 0.02092890668; 
934.7338611; 157465.8689; 7677.483846; 222.6120744; 154.3186846; 75618.39217; -1380.926621; 63.33578056; 1.055213966; 432.7232548; 0.7194270102; 251.8859529; 1175.05735; 0.4485092637; 317.4424772; 0.979; 77.55; 3.44040511; 0.02091620525; 
935.5721741; 157652.4205; 7682.482723; 222.6677648; 154.3186846; 75617.5079; -1381.810897; 63.30706935; 1.054828923; 432.8315082; 0.7196560637; 252.0499581; 1173.822809; 0.4485399824; 317.5157008; 0.979; 77.55; 3.43916829; 0.02090350732; 
936.4113698; 157839.2155; 7687.4816; 222.7234718; 154.3186846; 75616.62301; -1382.695782; 63.27836867; 1.054443921; 432.939794; 0.7198852056; 252.2139633; 1172.588189; 0.4485707242; 317.5889702; 0.979; 77.55; 3.437931597; 0.02089081428; 
937.2514501; 158026.2543; 7692.480477; 222.7791955; 154.3186846; 75615.73752; -1383.581276; 63.24967536; 1.054058952; 433.0481121; 0.7201144359; 252.3779684; 1171.353458; 0.4486014891; 317.6622853; 0.979; 77.55; 3.436694977; 0.02087812543; 
938.0924169; 158213.5376; 7697.479355; 222.8349358; 154.3186846; 75614.85141; -1384.467381; 63.22099257; 1.053674015; 433.1564626; 0.7203437546; 252.5419736; 1170.118616; 0.4486322771; 317.7356464; 0.979; 77.55; 3.435458483; 0.02086544143; 
938.9342722; 158401.0657; 7702.478232; 222.8906927; 154.3186846; 75613.96469; -1385.354098; 63.1923182; 1.053289119; 433.2648454; 0.7205731617; 252.7059787; 1168.883693; 0.4486630883; 317.8090534; 0.979; 77.55; 3.434222007; 0.0208527609; 
939.777018; 158588.8394; 7707.477109; 222.9464662; 154.3186846; 75613.07736; -1386.241429; 63.16365327; 1.052904256; 433.3732605; 0.7208026572; 252.8699839; 1167.64866; 0.4486939226; 317.8825065; 0.979; 77.55; 3.432985654; 0.02084008521; 
940.6206561; 158776.8592; 7712.475986; 223.0022564; 154.3186846; 75612.18942; -1387.129374; 63.1349978; 1.052519433; 433.481708; 0.7210322413; 253.033989; 1166.413545; 0.4487247801; 317.9560056; 0.979; 77.55; 3.431749425; 0.02082741435; 
941.4651886; 158965.1255; 7717.474863; 223.0580633; 154.3186846; 75611.30086; -1388.017936; 63.10635071; 1.052134642; 433.5901878; 0.7212619139; 253.1979942; 1165.178318; 0.4487556608; 318.029551; 0.979; 77.55; 3.430513211; 0.02081474692; 
942.3106174; 159153.6389; 7722.473741; 223.1138868; 154.3186846; 75610.41168; -1388.907116; 63.0777141; 1.051749891; 433.6987001; 0.7214916751; 253.3619994; 1163.94301; 0.4487865646; 318.1031425; 0.979; 77.55; 3.429277118; 0.0208020843; 
943.1569445; 159342.4001; 7727.472618; 223.169727; 154.3186846; 75609.52188; -1389.796915; 63.04908482; 1.051365172; 433.8072446; 0.7217215248; 253.5260045; 1162.707589; 0.4488174917; 318.1767804; 0.979; 77.55; 3.428041092; 0.02078942578; 
944.0041719; 159531.4096; 7732.471495; 223.2255838; 154.3186846; 75608.63146; -1390.687334; 63.020466; 1.050980484; 433.9158216; 0.7219514632; 253.6900097; 1161.472055; 0.448848442; 318.2504646; 0.979; 77.55; 3.426805185; 0.02077677204; 
944.8523016; 159720.6678; 7737.470372; 223.2814573; 154.3186846; 75607.74042; -1391.578376; 62.99185554; 1.050595836; 434.024431; 0.7221814903; 253.8540148; 1160.236439; 0.4488794156; 318.3241953; 0.979; 77.55; 3.425569344; 0.02076412239; 
945.7013356; 159910.1755; 7742.46925; 223.3373474; 154.3186846; 75606.84875; -1392.470041; 62.96325448; 1.050211219; 434.1330727; 0.7224116061; 254.01802; 1159.000709; 0.4489104124; 318.3979726; 0.979; 77.55; 3.424333567; 0.0207514768; 
946.5512758; 160099.933; 7747.468127; 223.3932542; 154.3186846; 75605.95646; -1393.362331; 62.93466281; 1.049826641; 434.2417469; 0.7226418106; 254.1820252; 1157.764896; 0.4489414324; 318.4717964; 0.979; 77.55; 3.423097853; 0.02073883528; 
947.4021243; 160289.9411; 7752.467004; 223.4491777; 154.3186846; 75605.06355; -1394.255247; 62.90607949; 1.049442094; 434.3504534; 0.7228721038; 254.3460303; 1156.528969; 0.4489724758; 318.5456668; 0.979; 77.55; 3.421862255; 0.02072619849; 
948.2538831; 160480.2003; 7757.465881; 223.5051179; 154.3186846; 75604.17; -1395.148791; 62.87750554; 1.049057577; 434.4591924; 0.7231024859; 254.5100355; 1155.292927; 0.4490035424; 318.6195831; 0.979; 77.55; 3.420626718; 0.02071356574; 
949.1065543; 160670.7111; 7762.464759; 223.5610747; 154.3186846; 75603.27583; -1396.042964; 62.84894096; 1.048673099; 434.5679638; 0.7233329568; 254.6740406; 1154.056797; 0.4490346323; 318.6935387; 0.979; 77.55; 3.419391296; 0.02070093771; 
949.9601398; 160861.4742; 7767.463636; 223.6170483; 154.3186846; 75602.38102; -1396.937768; 62.82038469; 1.048288651; 434.6767677; 0.7235635166; 254.8380458; 1152.820523; 0.4490657455; 318.7675419; 0.979; 77.55; 3.418155933; 0.02068831369; 
950.8146419; 161052.49; 7772.462513; 223.6730385; 154.3186846; 75601.48559; -1397.833205; 62.79183778; 1.047904233; 434.7856039; 0.7237941653; 255.002051; 1151.584136; 0.4490968821; 318.8415925; 0.979; 77.55; 3.416920629; 0.02067569367; 
951.6700623; 161243.7592; 7777.46139; 223.7290454; 154.3186846; 75600.58952; -1398.729275; 62.76330022; 1.047519853; 434.8944727; 0.7240249029; 255.1660561; 1150.347666; 0.449128042; 318.9156907; 0.979; 77.55; 3.415685383; 0.02066307765; 
952.5264033; 161435.2824; 7782.460267; 223.785069; 154.3186846; 75599.69281; -1399.62598; 62.734772; 1.047135512; 435.0033738; 0.7242557295; 255.3300613; 1149.111107; 0.4491592253; 318.9898366; 0.979; 77.55; 3.414450247; 0.0206504663; 
953.3836669; 161627.0601; 7787.459145; 223.8411093; 154.3186846; 75598.79547; -1400.523321; 62.70625206; 1.046751199; 435.1123074; 0.7244866452; 255.4940664; 1147.874412; 0.4491904319; 319.0640303; 0.979; 77.55; 3.41321522; 0.0206378596; 
954.2418552; 161819.0928; 7792.458022; 223.8971663; 154.3186846; 75597.89749; -1401.421301; 62.67774145; 1.046366916; 435.2212735; 0.7247176498; 255.6580716; 1146.637606; 0.4492216619; 319.1382718; 0.979; 77.55; 3.411980196; 0.02062525618; 
955.1009702; 162011.3813; 7797.456899; 223.95324; 154.3186846; 75596.99887; -1402.319921; 62.64923911; 1.045982662; 435.3302721; 0.7249487435; 255.8220767; 1145.400687; 0.4492529153; 319.2125611; 0.979; 77.55; 3.410745279; 0.02061265739; 
955.9610141; 162203.9261; 7802.455776; 224.0093304; 154.3186846; 75596.09961; -1403.219181; 62.62074712; 1.045598445; 435.4393032; 0.7251799264; 255.9860819; 1144.163686; 0.4492841921; 319.2868984; 0.979; 77.55; 3.409510469; 0.02060006322; 
956.8219889; 162396.7277; 7807.454654; 224.0654375; 154.3186846; 75595.19971; -1404.119084; 62.59226339; 1.045214266; 435.5483667; 0.7254111983; 256.1500871; 1142.926604; 0.4493154923; 319.3612838; 0.979; 77.55; 3.408275658; 0.0205874723; 
957.6838966; 162589.7867; 7812.453531; 224.1215614; 154.3186846; 75594.29916; -1405.019631; 62.56378895; 1.044830114; 435.6574627; 0.7256425595; 256.3140922; 1141.689408; 0.449346816; 319.4357173; 0.979; 77.55; 3.407041004; 0.02057488666; 
958.5467395; 162783.1038; 7817.452408; 224.1777019; 154.3186846; 75593.39797; -1405.920824; 62.53532275; 1.044445992; 435.7665913; 0.7258740098; 256.4780974; 1140.4521; 0.4493781631; 319.5101989; 0.979; 77.55; 3.405806349; 0.02056230425; 
959.4105195; 162976.6795; 7822.451285; 224.2338592; 154.3186846; 75592.49613; -1406.822664; 62.50686687; 1.044061905; 435.8757523; 0.7261055495; 256.6421025; 1139.214708; 0.4494095336; 319.5847289; 0.979; 77.55; 3.404571796; 0.02054972641; 
960.2752389; 163170.5145; 7827.450163; 224.2900333; 154.3186846; 75591.59364; -1407.725152; 62.47841922; 1.043677856; 435.9849458; 0.7263371783; 256.8061077; 1137.977233; 0.4494409277; 319.6593071; 0.979; 77.55; 3.403337345; 0.02053715313; 
961.1408997; 163364.6092; 7832.44904; 224.346224; 154.3186846; 75590.6905; -1408.628291; 62.4499798; 1.043293825; 436.0941719; 0.7265688965; 256.9701129; 1136.739613; 0.4494723452; 319.7339338; 0.979; 77.55; 3.402102889; 0.02052458304; 
962.0075041; 163558.9644; 7837.447917; 224.4024315; 154.3186846; 75589.78671; -1409.532081; 62.42155066; 1.04290983; 436.2034305; 0.7268007041; 257.134118; 1135.50191; 0.4495037862; 319.808609; 0.979; 77.55; 3.400868585; 0.02051201818; 
962.8750542; 163753.5806; 7842.446794; 224.4586557; 154.3186846; 75588.88227; -1410.436525; 62.39312974; 1.042525872; 436.3127217; 0.727032601; 257.2981232; 1134.264122; 0.4495352507; 319.8833327; 0.979; 77.55; 3.399634275; 0.02049945648; 
963.7435522; 163948.4584; 7847.445671; 224.5148967; 154.3186846; 75587.97717; -1411.341623; 62.36471804; 1.04214194; 436.4220454; 0.7272645873; 257.4621283; 1133.026219; 0.4495667388; 319.9581051; 0.979; 77.55; 3.398400063; 0.02048689931; 
964.6130001; 164143.5984; 7852.444549; 224.5711544; 154.3186846; 75587.07142; -1412.247377; 62.33631558; 1.041758044; 436.5314016; 0.7274966631; 257.6261335; 1131.788232; 0.4495982503; 320.0329261; 0.979; 77.55; 3.397165949; 0.02047434664; 
965.4834002; 164339.0013; 7857.443426; 224.6274288; 154.3186846; 75586.165; -1413.153789; 62.30792131; 1.041374175; 436.6407904; 0.7277288284; 257.7901386; 1130.550129; 0.4496297855; 320.107796; 0.979; 77.55; 3.395931877; 0.02046179778; 
966.3547547; 164534.6676; 7862.442303; 224.68372; 154.3186846; 75585.25793; -1414.060861; 62.27953624; 1.040990332; 436.7502117; 0.7279610832; 257.9541438; 1129.31191; 0.4496613441; 320.1827148; 0.979; 77.55; 3.394697848; 0.02044925273; 
967.2270656; 164730.5979; 7867.44118; 224.740028; 154.3186846; 75584.3502; -1414.968593; 62.25116039; 1.040606524; 436.8596657; 0.7281934275; 258.118149; 1128.073605; 0.4496929264; 320.2576825; 0.979; 77.55; 3.393463913; 0.02043671216; 
968.1003352; 164926.7929; 7872.440058; 224.7963527; 154.3186846; 75583.4418; -1415.876988; 62.22279373; 1.040222752; 436.9691522; 0.7284258615; 258.2821541; 1126.835215; 0.4497245322; 320.3326992; 0.979; 77.55; 3.392230019; 0.02042417536; 
968.9745657; 165123.2531; 7877.438935; 224.8526942; 154.3186846; 75582.53275; -1416.786047; 62.19443523; 1.039839005; 437.0786713; 0.728658385; 258.4461593; 1125.596707; 0.4497561617; 320.407765; 0.979; 77.55; 3.390996217; 0.02041164301; 
969.8497593; 165319.9793; 7882.437812; 224.9090525; 154.3186846; 75581.62302; -1417.695772; 62.1660859; 1.039455284; 437.188223; 0.7288909982; 258.6101644; 1124.358083; 0.4497878147; 320.48288; 0.979; 77.55; 3.389762453; 0.02039911443; 
970.7259181; 165516.9719; 7887.436689; 224.9654275; 154.3186846; 75580.71263; -1418.606164; 62.13774576; 1.039071597; 437.2978072; 0.7291237011; 258.7741696; 1123.119371; 0.4498194914; 320.5580442; 0.979; 77.55; 3.38852878; 0.02038659027; 
971.6030444; 165714.2317; 7892.435567; 225.0218193; 154.3186846; 75579.80157; -1419.517224; 62.10941374; 1.038687936; 437.4074241; 0.7293564937; 258.9381748; 1121.880542; 0.4498511917; 320.6332578; 0.979; 77.55; 3.387295144; 0.02037406985; 
972.4811404; 165911.7593; 7897.434444; 225.0782279; 154.3186846; 75578.88984; -1420.428955; 62.08109089; 1.038304299; 437.5170736; 0.729589376; 259.1021799; 1120.641594; 0.4498829157; 320.7085208; 0.979; 77.55; 3.386061597; 0.02036155382; 
973.3602084; 166109.5552; 7902.433321; 225.1346532; 154.3186846; 75577.97744; -1421.341358; 62.05277718; 1.037920697; 437.6267558; 0.7298223482; 259.2661851; 1119.402559; 0.4499146633; 320.7838333; 0.979; 77.55; 3.384828084; 0.02034904152; 
974.2402591; 166307.6221; 7907.432198; 225.1910954; 154.3186846; 75577.06435; -1422.254443; 62.02447262; 1.037537128; 437.7364705; 0.7300554101; 259.4301902; 1118.152656; 0.4499464346; 320.85652; 0.979; 77.55; 3.383594658; 0.02033653359; 
975.1213305; 166505.9685; 7912.431075; 225.2475543; 154.3186846; 75576.15054; -1423.16825; 61.99617616; 1.037153584; 437.8462179; 0.730288562; 259.5941954; 1116.857202; 0.4499782293; 320.9206683; 0.979; 77.55; 3.382361265; 0.02032402936; 
976.0034526; 166704.6015; 7917.429953; 225.30403; 154.3186846; 75575.23599; -1424.082807; 61.96788986; 1.036770073; 437.9559979; 0.7305218037; 259.7582005; 1115.526839; 0.4500100472; 320.984827; 0.979; 77.55; 3.381127956; 0.02031152948; 
976.8866283; 166903.5218; 7922.42883; 225.3605226; 154.3186846; 75574.32067; -1424.998119; 61.93961164; 1.036386595; 438.0658106; 0.7307551353; 259.9222057; 1114.196169; 0.4500418884; 321.0489675; 0.979; 77.55; 3.379894679; 0.02029903327; 
977.7708604; 167102.7301; 7927.427707; 225.4170319; 154.3186846; 75573.40461; -1425.914186; 61.91134151; 1.036003132; 438.1756559; 0.7309885569; 260.0862109; 1112.865014; 0.4500737528; 321.1131429; 0.979; 77.55; 3.378661431; 0.02028654072; 
978.6561516; 167302.2272; 7932.426584; 225.473558; 154.3186846; 75572.48778; -1426.831011; 61.88308151; 1.035619702; 438.2855339; 0.7312220685; 260.250216; 1111.53365; 0.4501056406; 321.1773533; 0.979; 77.55; 3.377428319; 0.02027405317; 
979.5425046; 167502.0139; 7937.425462; 225.5301009; 154.3186846; 75571.5702; -1427.748596; 61.85482957; 1.035236304; 438.3954446; 0.7314556702; 260.4142212; 1110.202076; 0.4501375516; 321.2415989; 0.979; 77.55; 3.376195181; 0.02026156858; 
980.4299224; 167702.0909; 7942.424339; 225.5866607; 154.3186846; 75570.65185; -1428.666943; 61.82658672; 1.03485293; 438.5053879; 0.7316893618; 260.5782263; 1108.869973; 0.450169486; 321.3058795; 0.979; 77.55; 3.374962176; 0.02024908895; 
981.3184077; 167902.459; 7947.423216; 225.6432372; 154.3186846; 75569.73274; -1429.586054; 61.79835294; 1.034469587; 438.6153639; 0.7319231436; 260.7422315; 1107.537629; 0.4502014436; 321.3701953; 0.979; 77.55; 3.373729146; 0.02023661227; 
982.2079634; 168103.119; 7952.422093; 225.6998306; 154.3186846; 75568.81286; -1430.505931; 61.77012722; 1.034086268; 438.7253726; 0.7321570155; 260.9062367; 1106.205042; 0.4502334246; 321.4345463; 0.979; 77.55; 3.372496245; 0.02022414054; 
983.0985921; 168304.0716; 7957.420971; 225.7564408; 154.3186846; 75567.89222; -1431.426577; 61.74191055; 1.033702972; 438.835414; 0.7323909776; 261.0702418; 1104.872213; 0.4502654289; 321.4989327; 0.979; 77.55; 3.371263368; 0.02021167239; 
983.9902967; 168505.3176; 7962.419848; 225.8130678; 154.3186846; 75566.9708; -1432.347993; 61.71370293; 1.033319707; 438.9454881; 0.7326250299; 261.234247; 1103.539172; 0.4502974566; 321.5633544; 0.979; 77.55; 3.370030516; 0.02019920783; 
984.88308; 168706.8578; 7967.418725; 225.8697116; 154.3186846; 75566.04861; -1433.270181; 61.68550436; 1.032936474; 439.055595; 0.7328591724; 261.3982521; 1102.205918; 0.4503295076; 321.6278116; 0.979; 77.55; 3.368797738; 0.02018674751; 
985.7769446; 168908.6929; 7972.417602; 225.9263723; 154.3186846; 75565.12565; -1434.193144; 61.65731381; 1.032553262; 439.1657345; 0.7330934052; 261.5622573; 1100.87242; 0.450361582; 321.6923042; 0.979; 77.55; 3.367565034; 0.02017429141; 
986.6718935; 169110.8236; 7977.416479; 225.9830498; 154.3186846; 75564.20191; -1435.116883; 61.62913228; 1.032170073; 439.2759068; 0.7333277283; 261.7262625; 1099.538677; 0.4503936798; 321.7568324; 0.979; 77.55; 3.36633235; 0.02016183885; 
987.5679295; 169313.2509; 7982.415357; 226.0397442; 154.3186846; 75563.27739; -1436.041402; 61.60095978; 1.031786915; 439.3861118; 0.7335621417; 261.8902676; 1098.20472; 0.4504258009; 321.8213962; 0.979; 77.55; 3.365099739; 0.0201493905; 
988.4650554; 169515.9754; 7987.414234; 226.0964553; 154.3186846; 75562.35209; -1436.966701; 61.57279629; 1.031403787; 439.4963495; 0.7337966455; 262.0542728; 1096.870549; 0.4504579454; 321.8859956; 0.979; 77.55; 3.363867146; 0.02013694568; 
989.363274; 169718.9979; 7992.413111; 226.1531834; 154.3186846; 75561.42601; -1437.892783; 61.5446418; 1.031020689; 439.60662; 0.7340312397; 262.2182779; 1095.536163; 0.4504901133; 321.9506308; 0.979; 77.55; 3.362634623; 0.02012450503; 
990.2625882; 169922.3193; 7997.411988; 226.2099283; 154.3186846; 75560.49914; -1438.81965; 61.51649528; 1.030637613; 439.7169232; 0.7342659243; 262.3822831; 1094.20153; 0.4505223047; 322.0153018; 0.979; 77.55; 3.361402169; 0.02011206855; 
991.1630049; 170125.9412; 8002.410866; 226.26669; 154.3186846; 75559.57148; -1439.747309; 61.4881915; 1.030255288; 439.8272592; 0.7345006994; 262.5462882; 1092.86166; 0.4505545194; 322.0786093; 0.979; 77.55; 3.360168938; 0.02009958342; 
992.0645358; 170329.8663; 8007.409743; 226.3234686; 154.3186846; 75558.64302; -1440.675772; 61.45971531; 1.029874478; 439.9376279; 0.734735565; 262.7102934; 1091.511119; 0.4505867575; 322.1404493; 0.979; 77.55; 3.358934739; 0.02008704413; 
992.9671883; 170534.0966; 8012.40862; 226.380264; 154.3186846; 75557.71375; -1441.605048; 61.43124248; 1.029494401; 440.0480295; 0.7349705212; 262.8742986; 1090.154721; 0.4506190189; 322.2023235; 0.979; 77.55; 3.357700219; 0.02007450409; 
993.8709659; 170738.633; 8017.407497; 226.4370764; 154.3186846; 75556.78365; -1442.535138; 61.40277299; 1.02911425; 440.1584638; 0.7352055679; 263.0383037; 1088.797757; 0.4506513036; 322.264232; 0.979; 77.55; 3.356465431; 0.02006196397; 
994.7758721; 170943.4763; 8022.406375; 226.4939055; 154.3186846; 75555.85275; -1443.466046; 61.37430787; 1.028734032; 440.2689309; 0.7354407052; 263.2023089; 1087.439714; 0.4506836117; 322.3261748; 0.979; 77.55; 3.35523027; 0.02004942244; 
995.6819098; 171148.6275; 8027.405252; 226.5507516; 154.3186846; 75554.92102; -1444.397773; 61.34584611; 1.028353749; 440.3794307; 0.7356759332; 263.366314; 1086.081678; 0.4507159431; 322.3881519; 0.979; 77.55; 3.35399484; 0.02003688082; 
996.5890823; 171354.0873; 8032.404129; 226.6076145; 154.3186846; 75553.98847; -1445.330323; 61.31738771; 1.027973391; 440.4899634; 0.7359112519; 263.5303192; 1084.723077; 0.4507482978; 322.4501635; 0.979; 77.55; 3.352759037; 0.02002433779; 
997.4973929; 171559.8567; 8037.403006; 226.6644943; 154.3186846; 75553.0551; -1446.263696; 61.28893369; 1.027592967; 440.6005289; 0.7361466612; 263.6943244; 1083.363941; 0.4507806759; 322.5122097; 0.979; 77.55; 3.351522965; 0.02001179468; 
998.4068449; 171765.9366; 8042.401883; 226.721391; 154.3186846; 75552.1209; -1447.197897; 61.26048304; 1.027212476; 440.7111272; 0.7363821614; 263.8583295; 1082.00427; 0.4508130774; 322.5742904; 0.979; 77.55; 3.35028657; 0.01999925083; 
999.3174416; 171972.3279; 8047.400761; 226.7783046; 154.3186846; 75551.18587; -1448.132926; 61.23203677; 1.026831919; 440.8217584; 0.7366177523; 264.0223347; 1080.644063; 0.4508455022; 322.6364057; 0.979; 77.55; 3.349049906; 0.01998670688; 
1000.229186; 172179.0314; 8052.399638; 226.835235; 154.3186846; 75550.25001; -1449.068788; 61.20359288; 1.026451288; 440.9324223; 0.736853434; 264.1863398; 1079.28329; 0.4508779504; 322.6985558; 0.979; 77.55; 3.347812867; 0.01997416154; 
1001.142083; 172386.0481; 8057.398515; 226.8921824; 154.3186846; 75549.31331; -1450.005484; 61.17515438; 1.02607059; 441.0431191; 0.7370892066; 264.350345; 1077.921983; 0.450910422; 322.7607406; 0.979; 77.55; 3.346575557; 0.01996161611; 
1002.056134; 172593.3789; 8062.397392; 226.9491466; 154.3186846; 75548.37578; -1450.943017; 61.14671827; 1.025689826; 441.1538487; 0.73732507; 264.5143501; 1076.56014; 0.450942917; 322.8229603; 0.979; 77.55; 3.345337924; 0.01994906994; 
1002.971343; 172801.0247; 8067.39627; 227.0061278; 154.3186846; 75547.4374; -1451.881389; 61.11828655; 1.025308987; 441.2646112; 0.7375610244; 264.6783553; 1075.197732; 0.4509754354; 322.8852149; 0.979; 77.55; 3.344099968; 0.01993652302; 
1003.887714; 173008.9865; 8072.395147; 227.0631258; 154.3186846; 75546.49819; -1452.820604; 61.08985823; 1.024928082; 441.3754066; 0.7377970697; 264.8423605; 1073.834788; 0.4510079772; 322.9474972; 0.979; 77.55; 3.342861689; 0.01992397536; 
1004.80525; 173217.2651; 8077.394024; 227.1201408; 154.3186846; 75545.55813; -1453.760662; 61.06143332; 1.024547101; 441.4862348; 0.738033206; 265.0063656; 1072.47125; 0.4510405425; 323.0097927; 0.979; 77.55; 3.341623085; 0.01991142696; 
1005.723954; 173425.8616; 8082.392901; 227.1771726; 154.3186846; 75544.61722; -1454.701568; 61.03301281; 1.024166055; 441.5970958; 0.7382694333; 265.1703708; 1071.107088; 0.4510731311; 323.0721239; 0.979; 77.55; 3.340384157; 0.01989887781; 
1006.643831; 173634.7767; 8087.391779; 227.2342214; 154.3186846; 75543.67547; -1455.643324; 61.00459571; 1.023784941; 441.7079898; 0.7385057517; 265.3343759; 1069.742394; 0.4511057432; 323.1344908; 0.979; 77.55; 3.339144957; 0.01988632858; 
1007.564883; 173844.0116; 8092.390656; 227.2912871; 154.3186846; 75542.73286; -1456.585932; 60.97618203; 1.023403753; 441.8189166; 0.7387421612; 265.4983811; 1068.377102; 0.4511383787; 323.1968936; 0.979; 77.55; 3.337905432; 0.01987377861; 
1008.485602; 174053.2234; 8097.389533; 227.3483697; 154.3186846; 75541.79072; -1457.528076; 61.00577921; 1.023268761; 441.9298763; 0.7389786618; 265.6623863; 1068.763368; 0.4511710456; 323.2593285; 0.979; 77.55; 3.336665581; 0.0198612279; 
1009.405989; 174262.4121; 8102.38841; 227.4054692; 154.3186846; 75540.84904; -1458.469754; 60.97733148; 1.023133544; 442.0408689; 0.7392152536; 265.8263914; 1069.149318; 0.4512037438; 323.3217956; 0.979; 77.55; 3.335425406; 0.01984867646; 
