(1) Time [s]; (2) Range [m]; (3) alt [m]; (4) TAS [m/s]; (5) CAS [m/s]; (6) m [kg]; (7) Fuel consumed [kg]; (8) Thrust [kN]; (9) Fuelflow [kg/s]; (10) TAS [kts]; (11) Mach [-]; (12) FL [100 ft]; (13) ROC [fpm]; (14) CA [-]; (15) SAR [m/kg]; (16) bleed [kg/s]; (17) shaftPowerOfftake [kW]; (18) CO2 [kg/s]; (19) NOX [kg/s]
579.296194; 84551.36529; 5355.454616; 198.4782383; 154.319779; 73144.43783; -957.8731895; 77.31912504; 1.245529524; 385.8108303; 0.6220317577; 175.7038916; 1835.407278; 0.4202101242; 290.6976723; 0.979; 77.45; 4.061024394; 0.02769441733; 
579.8325043; 84657.69387; 5360.451949; 198.5266065; 154.319779; 73143.77007; -958.5409422; 77.28696932; 1.245086427; 385.9048507; 0.6222232355; 175.8678461; 1834.249343; 0.4202308166; 290.768829; 0.979; 77.45; 4.059609565; 0.02767816407; 
580.3691536; 84764.1158; 5365.449281; 198.5749896; 154.319779; 73143.10214; -959.2088791; 77.25481362; 1.244643231; 385.9988999; 0.6224147867; 176.0318006; 1833.090834; 0.4202515256; 290.8400291; 0.979; 77.45; 4.05819462; 0.02766191293; 
580.9061424; 84870.63121; 5370.446614; 198.6233875; 154.319779; 73142.43402; -959.8770006; 77.22266059; 1.244199946; 386.0929778; 0.6226064115; 176.1957551; 1831.931783; 0.4202722511; 290.9112722; 0.979; 77.45; 4.056779366; 0.02764566111; 
581.4434714; 84977.24027; 5375.443947; 198.6718002; 154.319779; 73141.76571; -960.545307; 77.19050757; 1.243756574; 386.1870846; 0.6227981099; 176.3597095; 1830.772194; 0.4202929933; 290.9825587; 0.979; 77.45; 4.05536393; 0.02762941048; 
581.981141; 85083.94314; 5380.441279; 198.7202277; 154.319779; 73141.09722; -961.2137987; 77.1583559; 1.243313103; 386.2812201; 0.6229898819; 176.523664; 1829.612029; 0.4203137521; 291.0538886; 0.979; 77.45; 4.053948313; 0.02761316102; 
582.519152; 85190.73997; 5385.438612; 198.76867; 154.319779; 73140.42854; -961.8824762; 77.12620557; 1.242869543; 386.3753845; 0.6231817275; 176.6876185; 1828.451323; 0.4203345275; 291.125262; 0.979; 77.45; 4.052532513; 0.02759691274; 
583.0575049; 85297.63094; 5390.435944; 198.8171271; 154.319779; 73139.75968; -962.5513397; 77.09405526; 1.242425884; 386.4695776; 0.6233736467; 176.851573; 1827.290043; 0.4203553196; 291.1966788; 0.979; 77.45; 4.051116465; 0.02758066469; 
583.5962003; 85404.61619; 5395.433277; 198.8655991; 154.319779; 73139.09063; -963.2203898; 77.06190762; 1.241982137; 386.5637996; 0.6235656396; 177.0155275; 1826.12822; 0.4203761283; 291.2681393; 0.979; 77.45; 4.049700234; 0.0275644178; 
584.1352388; 85511.69588; 5400.43061; 198.9140859; 154.319779; 73138.42139; -963.8896268; 77.02976; 1.241538301; 386.6580504; 0.6237577063; 177.1794819; 1824.965858; 0.4203969536; 291.3396432; 0.979; 77.45; 4.048283754; 0.02754817113; 
584.6746211; 85618.87019; 5405.427942; 198.9625875; 154.319779; 73137.75196; -964.559051; 76.99761373; 1.241094366; 386.75233; 0.6239498467; 177.3434364; 1823.802919; 0.4204177957; 291.4111909; 0.979; 77.45; 4.04686709; 0.02753192562; 
585.2143476; 85726.13926; 5410.425275; 199.011104; 154.319779; 73137.08235; -965.2286629; 76.96546881; 1.240650342; 386.8466385; 0.6241420608; 177.5073909; 1822.639439; 0.4204386544; 291.4827824; 0.979; 77.45; 4.045450177; 0.02751568032; 
585.7544191; 85833.50327; 5415.422607; 199.0596353; 154.319779; 73136.41255; -965.8984629; 76.93332523; 1.24020623; 386.9409758; 0.6243343488; 177.6713454; 1821.475401; 0.4204595298; 291.5544176; 0.979; 77.45; 4.044033077; 0.02749943617; 
586.2948361; 85940.96238; 5420.41994; 199.1081815; 154.319779; 73135.74256; -966.5684514; 76.90118168; 1.239762017; 387.0353419; 0.6245267106; 177.8352999; 1820.31073; 0.4204804219; 291.6260967; 0.979; 77.45; 4.042615791; 0.02748319315; 
586.8355993; 86048.51674; 5425.417272; 199.1567425; 154.319779; 73135.07239; -967.2386288; 76.86903949; 1.239317706; 387.129737; 0.6247191462; 177.9992543; 1819.14548; 0.4205013308; 291.6978198; 0.979; 77.45; 4.041198319; 0.02746695127; 
587.3767092; 86156.16653; 5430.414605; 199.2053183; 154.319779; 73134.40202; -967.9089955; 76.83689996; 1.238873315; 387.2241609; 0.6249116558; 178.1632088; 1817.979724; 0.4205222564; 291.7695869; 0.979; 77.45; 4.039780594; 0.02745070958; 
587.9181665; 86263.9119; 5435.411938; 199.253909; 154.319779; 73133.73146; -968.5795518; 76.80476047; 1.238428835; 387.3186137; 0.6251042393; 178.3271633; 1816.813429; 0.4205431987; 291.841398; 0.979; 77.45; 4.038362682; 0.02743446901; 
588.459972; 86371.75308; 5440.40927; 199.3025146; 154.319779; 73133.06072; -969.2502985; 76.77262233; 1.237984256; 387.4130954; 0.6252968967; 178.4911178; 1815.645633; 0.4205641578; 291.9132532; 0.979; 77.45; 4.036944516; 0.02741822863; 
589.0021262; 86479.69017; 5445.406603; 199.3511351; 154.319779; 73132.38978; -969.9212358; 76.74048422; 1.237539577; 387.507606; 0.6254896281; 178.6550723; 1814.478161; 0.4205851337; 291.9851527; 0.979; 77.45; 4.035526226; 0.02740199029; 
589.5446296; 86587.72334; 5450.403935; 199.3997704; 154.319779; 73131.71865; -970.5923639; 76.70834879; 1.237094808; 387.6021454; 0.6256824335; 178.8190267; 1813.310147; 0.4206061264; 292.0570964; 0.979; 77.45; 4.034107682; 0.02738575212; 
590.0867995; 86695.71636; 5455.401268; 199.4484206; 154.319779; 73131.04799; -971.2630294; 76.75961; 1.237002568; 387.6967138; 0.625875313; 178.9829812; 1814.425477; 0.4206271396; 292.1290829; 0.979; 77.45; 4.032688883; 0.02736951413; 
590.6286363; 86803.66927; 5460.3986; 199.4970856; 154.319779; 73130.37778; -971.9332329; 76.72744956; 1.236910143; 387.7913112; 0.6260682665; 179.1469357; 1815.540946; 0.4206481734; 292.2011123; 0.979; 77.45; 4.031269958; 0.02735327816; 
591.1708225; 86911.71837; 5465.395933; 199.5457656; 154.319779; 73129.70739; -972.6036271; 76.69528914; 1.236464912; 387.8859374; 0.6262612942; 179.3108902; 1814.370882; 0.420669224; 292.2731861; 0.979; 77.45; 4.029850777; 0.02733704235; 
591.7133588; 87019.86381; 5470.393266; 199.5944604; 154.319779; 73129.0368; -973.2742125; 76.66313005; 1.236019582; 387.9805926; 0.6264543959; 179.4748447; 1813.200238; 0.4206902914; 292.3453044; 0.979; 77.45; 4.028431404; 0.02732080763; 
592.2562457; 87128.10576; 5475.390598; 199.6431701; 154.319779; 73128.36603; -973.9449896; 76.63097231; 1.235574161; 388.0752767; 0.6266475719; 179.6387992; 1812.029048; 0.4207113757; 292.4174672; 0.979; 77.45; 4.027011775; 0.02730457306; 
592.7994839; 87236.44439; 5480.387931; 199.6918947; 154.319779; 73127.69506; -974.6159587; 76.59881591; 1.235128649; 388.1699898; 0.626840822; 179.8027536; 1810.857315; 0.4207324769; 292.4896747; 0.979; 77.45; 4.025592016; 0.02728834049; 
593.343074; 87344.87987; 5485.385263; 199.7406343; 154.319779; 73127.0239; -975.2871202; 76.56666084; 1.234683048; 388.2647318; 0.6270341463; 179.9667081; 1809.685036; 0.4207535949; 292.5619269; 0.979; 77.45; 4.024172; 0.02727210807; 
593.8870166; 87453.41235; 5490.382596; 199.7893887; 154.319779; 73126.35254; -975.9584745; 76.53450711; 1.234237356; 388.3595028; 0.6272275449; 180.1306626; 1808.512213; 0.4207747298; 292.6342239; 0.979; 77.45; 4.022751789; 0.02725587671; 
594.4313124; 87562.04201; 5495.379928; 199.838158; 154.319779; 73125.68099; -976.630022; 76.50235473; 1.233791574; 388.4543028; 0.6274210178; 180.2946171; 1807.338845; 0.4207958817; 292.7065656; 0.979; 77.45; 4.02133132; 0.02723964548; 
594.9759619; 87670.769; 5500.377261; 199.8869422; 154.319779; 73125.00925; -977.3017634; 76.47020971; 1.233346201; 388.5491318; 0.627614565; 180.4585716; 1806.165094; 0.4208170504; 292.7787516; 0.979; 77.45; 4.019912135; 0.02722342466; 
595.5209651; 87779.59337; 5505.374594; 199.9357414; 154.319779; 73124.33731; -977.9737018; 76.43813827; 1.23290735; 388.6439897; 0.6278081865; 180.622526; 1804.99292; 0.4208382361; 292.8485235; 0.979; 77.45; 4.018510407; 0.02720731293; 
596.066322; 87888.51516; 5510.371926; 199.9845555; 154.319779; 73123.66518; -978.6458403; 76.40606494; 1.232474487; 388.7388767; 0.6280018824; 180.7864805; 1803.822127; 0.4208594386; 292.9183394; 0.979; 77.45; 4.01710829; 0.02719120001; 
596.6120333; 87997.53455; 5515.369259; 200.0333844; 154.319779; 73122.99284; -979.3181793; 76.37398973; 1.232041466; 388.8337927; 0.6281956528; 180.950435; 1802.650614; 0.4208806581; 292.9881995; 0.979; 77.45; 4.015705975; 0.02717508865; 
597.1580998; 88106.65172; 5520.366591; 200.0822284; 154.319779; 73122.3203; -979.9907192; 76.34191395; 1.231608298; 388.9287376; 0.6283894975; 181.1143895; 1801.478415; 0.4209018945; 293.0581037; 0.979; 77.45; 4.014303271; 0.02715897609; 
597.7045219; 88215.86684; 5525.363924; 200.1310872; 154.319779; 73121.64756; -980.6634606; 76.30983761; 1.231174993; 389.0237116; 0.6285834167; 181.278344; 1800.305568; 0.4209231478; 293.1280521; 0.979; 77.45; 4.012900369; 0.02714286509; 
598.2513005; 88325.18009; 5530.361256; 200.179961; 154.319779; 73120.97461; -981.3364037; 76.2777594; 1.230741541; 389.1187147; 0.6287774104; 181.4422984; 1799.132036; 0.4209444181; 293.1980447; 0.979; 77.45; 4.01149714; 0.02712675382; 
598.7984362; 88434.59166; 5535.358589; 200.2288497; 154.319779; 73120.30147; -982.0095491; 76.24567933; 1.230307931; 389.2137467; 0.6289714786; 181.6062529; 1797.957783; 0.4209657054; 293.2680816; 0.979; 77.45; 4.010093584; 0.02711064227; 
599.3459297; 88544.10171; 5540.355922; 200.2777534; 154.319779; 73119.62812; -982.6828972; 76.2135974; 1.229874164; 389.3088079; 0.6291656214; 181.7702074; 1796.782809; 0.4209870096; 293.338163; 0.979; 77.45; 4.008689766; 0.02709453136; 
599.8937817; 88653.71044; 5545.353254; 200.326672; 154.319779; 73118.95457; -983.3564484; 76.18151492; 1.229440249; 389.403898; 0.6293598387; 181.9341619; 1795.607149; 0.4210083308; 293.4082832; 0.979; 77.45; 4.007285684; 0.02707842108; 
600.4419928; 88763.41801; 5550.350587; 200.3756056; 154.319779; 73118.28081; -984.0302032; 76.1494319; 1.229006198; 389.4990173; 0.6295541307; 182.0981164; 1794.430817; 0.421029669; 293.4784389; 0.979; 77.45; 4.005881274; 0.02706231053; 
600.9905637; 88873.22461; 5555.347919; 200.4245541; 154.319779; 73117.60685; -984.7041621; 76.11734574; 1.228571989; 389.5941656; 0.6297484973; 182.2620708; 1793.253727; 0.4210510243; 293.548639; 0.979; 77.45; 4.0044766; 0.02704620061; 
601.5394952; 88983.13043; 5560.345252; 200.4735175; 154.319779; 73116.93269; -985.3783255; 76.08526034; 1.228137632; 389.689343; 0.6299429385; 182.4260253; 1792.07595; 0.4210723965; 293.6188836; 0.979; 77.45; 4.003071662; 0.02703009132; 
602.0887879; 89093.13565; 5565.342584; 200.522496; 154.319779; 73116.25832; -986.0526939; 76.0531718; 1.227703128; 389.7845494; 0.6301374545; 182.5899798; 1790.897487; 0.4210937858; 293.6891726; 0.979; 77.45; 4.001666396; 0.02701398176; 
602.6384424; 89203.24043; 5570.339917; 200.5714894; 154.319779; 73115.58375; -986.7272676; 76.02108404; 1.227268477; 389.879785; 0.6303320452; 182.7539343; 1789.718337; 0.4211151922; 293.759506; 0.979; 77.45; 4.000260802; 0.02699787191; 
603.1884596; 89313.44498; 5575.33725; 200.6204978; 154.319779; 73114.90897; -987.4020472; 75.98899315; 1.226833679; 389.9750497; 0.6305267107; 182.9178888; 1788.538502; 0.4211366156; 293.8298842; 0.979; 77.45; 3.998855005; 0.0269817636; 
603.7388401; 89423.74946; 5580.334582; 200.6695211; 154.319779; 73114.23398; -988.0770331; 75.95690175; 1.226398722; 390.0703434; 0.6307214509; 183.0818432; 1787.357943; 0.4211580561; 293.9003069; 0.979; 77.45; 3.99744888; 0.02696565502; 
604.2895845; 89534.15407; 5585.331915; 200.7185595; 154.319779; 73113.55879; -988.7522257; 75.92480983; 1.225963629; 390.1656663; 0.630916266; 183.2457977; 1786.176733; 0.4211795136; 293.9707744; 0.979; 77.45; 3.996042489; 0.02694954706; 
604.8406936; 89644.65898; 5590.329247; 200.7676128; 154.319779; 73112.88339; -989.4276256; 75.89271609; 1.225528388; 390.2610183; 0.631111156; 183.4097522; 1784.994837; 0.4212009883; 294.0412866; 0.979; 77.45; 3.994635768; 0.02693343881; 
605.3921681; 89755.26438; 5595.32658; 200.8166811; 154.319779; 73112.20778; -990.1032331; 75.86062056; 1.22509299; 390.3563995; 0.6313061208; 183.5737067; 1783.812219; 0.4212224801; 294.1118437; 0.979; 77.45; 3.99322878; 0.02691733119; 
605.9440086; 89865.97046; 5600.323912; 200.8657644; 154.319779; 73111.53197; -990.7790487; 75.82852452; 1.224657444; 390.4518098; 0.6315011605; 183.7376612; 1782.628913; 0.421243989; 294.1824457; 0.979; 77.45; 3.991821526; 0.0269012242; 
606.4962159; 89976.77739; 5605.321245; 200.9148627; 154.319779; 73110.85594; -991.4550729; 75.79642669; 1.22422175; 390.5472492; 0.6316962752; 183.9016157; 1781.44492; 0.421265515; 294.2530926; 0.979; 77.45; 3.990414004; 0.02688511783; 
607.0487906; 90087.68538; 5610.318578; 200.9639759; 154.319779; 73110.17971; -992.1313061; 75.76432836; 1.223785909; 390.6427178; 0.6318914648; 184.0655701; 1780.26024; 0.4212870582; 294.3237845; 0.979; 77.45; 3.989006152; 0.02686901117; 
607.6017336; 90198.69459; 5615.31591; 201.0131042; 154.319779; 73109.50327; -992.8077488; 75.73222825; 1.223349921; 390.7382156; 0.6320867295; 184.2295246; 1779.074873; 0.4213086185; 294.3945215; 0.979; 77.45; 3.987598033; 0.02685290514; 
608.1550454; 90309.80522; 5620.313243; 201.0622475; 154.319779; 73108.82661; -993.4844014; 75.70012765; 1.222913784; 390.8337425; 0.6322820692; 184.3934791; 1777.888818; 0.421330196; 294.4653036; 0.979; 77.45; 3.986189582; 0.02683679881; 
608.7087268; 90421.01745; 5625.310575; 201.1114058; 154.319779; 73108.14975; -994.1612645; 75.66802527; 1.222477501; 390.9292986; 0.6324774839; 184.5574336; 1776.702077; 0.4213517907; 294.536131; 0.979; 77.45; 3.984780925; 0.02682069402; 
609.2627785; 90532.33147; 5630.307908; 201.1605792; 154.319779; 73107.47268; -994.8383384; 75.63592242; 1.222041069; 391.0248839; 0.6326729737; 184.7213881; 1775.514648; 0.4213734025; 294.6070036; 0.979; 77.45; 3.983371937; 0.02680458893; 
609.8172012; 90643.74747; 5635.30524; 201.2097675; 154.319779; 73106.79539; -995.5156236; 75.6038178; 1.22160449; 391.1204984; 0.6328685387; 184.8853425; 1774.326531; 0.4213950316; 294.6779215; 0.979; 77.45; 3.98196268; 0.02678848446; 
610.3719956; 90755.26563; 5640.302573; 201.2589709; 154.319779; 73106.1179; -996.1931207; 75.57171271; 1.221167764; 391.2161421; 0.6330641788; 185.049297; 1773.137727; 0.4214166779; 294.7488847; 0.979; 77.45; 3.980553091; 0.0267723797; 
610.9271624; 90866.88616; 5645.299906; 201.3081893; 154.319779; 73105.44019; -996.87083; 75.53960586; 1.22073089; 391.311815; 0.6332598941; 185.2132515; 1771.948184; 0.4214383415; 294.8198935; 0.979; 77.45; 3.979143295; 0.02675627646; 
611.4827024; 90978.60923; 5650.297238; 201.3574227; 154.319779; 73104.76226; -997.5487521; 75.50749855; 1.220293868; 391.4075172; 0.6334556847; 185.377206; 1770.757934; 0.4214600222; 294.8909477; 0.979; 77.45; 3.977733166; 0.02674017292; 
612.0386163; 91090.43504; 5655.294571; 201.4066712; 154.319779; 73104.08413; -998.2268873; 75.47539078; 1.219856708; 391.5032485; 0.6336515504; 185.5411605; 1769.567032; 0.4214817203; 294.9620475; 0.979; 77.45; 3.976322767; 0.02672407; 
612.5949048; 91202.36377; 5660.291903; 201.4559347; 154.319779; 73103.40578; -998.9052363; 75.44328127; 1.219419401; 391.5990091; 0.6338474915; 185.7051149; 1768.375441; 0.4215034355; 295.0331929; 0.979; 77.45; 3.974912098; 0.02670796769; 
613.1515686; 91314.39563; 5665.289236; 201.5052132; 154.319779; 73102.72722; -999.5837994; 75.41117002; 1.218981936; 391.694799; 0.6340435078; 185.8690694; 1767.183126; 0.4215251681; 295.104384; 0.979; 77.45; 3.973501094; 0.02669186508; 
613.7086087; 91426.53085; 5670.286569; 201.5545068; 154.319779; 73102.04844; -1000.262578; 75.37905833; 1.218544323; 391.790618; 0.6342395995; 186.0330239; 1765.989231; 0.421546918; 295.1756209; 0.979; 77.45; 3.972089883; 0.02667576399; 
614.2660257; 91538.76957; 5675.283901; 201.6038155; 154.319779; 73101.36945; -1000.941571; 75.3469449; 1.218106563; 391.8864664; 0.6344357665; 186.1969784; 1764.795527; 0.4215686852; 295.2469035; 0.979; 77.45; 3.970678337; 0.0266596626; 
614.8238201; 91651.11199; 5680.281234; 201.6531392; 154.319779; 73100.69024; -1001.62078; 75.31483104; 1.217668654; 391.982344; 0.634632009; 186.3609329; 1763.601134; 0.4215904696; 295.3182321; 0.979; 77.45; 3.969266519; 0.02664356181; 
615.3819927; 91763.55829; 5685.278566; 201.702478; 154.319779; 73100.01081; -1002.300204; 75.28271675; 1.217230608; 392.0782509; 0.6348283268; 186.5248873; 1762.406087; 0.4216122714; 295.3896065; 0.979; 77.45; 3.96785443; 0.02662746163; 
615.9405443; 91876.10867; 5690.275899; 201.7518318; 154.319779; 73099.33117; -1002.979846; 75.25060074; 1.216792414; 392.1741871; 0.6350247202; 186.6888418; 1761.210352; 0.4216340906; 295.461027; 0.979; 77.45; 3.966442005; 0.02661136115; 
616.4994757; 91988.76333; 5695.273231; 201.8012007; 154.319779; 73098.65131; -1003.659704; 75.21848431; 1.216354072; 392.2701525; 0.635221189; 186.8527963; 1760.013926; 0.4216559271; 295.5324935; 0.979; 77.45; 3.96502937; 0.02659526217; 
617.0587874; 92101.52245; 5700.270564; 201.8505847; 154.319779; 73097.97124; -1004.33978; 75.18636617; 1.215915583; 392.3661473; 0.6354177333; 187.0167508; 1758.816812; 0.421677781; 295.6040061; 0.979; 77.45; 3.9636164; 0.02657916289; 
617.6184803; 92214.38624; 5705.267897; 201.8999837; 154.319779; 73097.29094; -1005.020074; 75.15424761; 1.215476945; 392.4621714; 0.6356143532; 187.1807053; 1757.619008; 0.4216996522; 295.675565; 0.979; 77.45; 3.962203219; 0.02656306511; 
618.1785551; 92327.35488; 5710.265229; 201.9493978; 154.319779; 73096.61043; -1005.700586; 75.12212736; 1.21503816; 392.5582247; 0.6358110487; 187.3446597; 1756.420515; 0.4217215408; 295.7471701; 0.979; 77.45; 3.960789701; 0.02654696703; 
618.7390126; 92440.42858; 5715.262562; 201.998827; 154.319779; 73095.9297; -1006.381317; 75.09000669; 1.214599226; 392.6543074; 0.6360078197; 187.5086142; 1755.221332; 0.4217434469; 295.8188215; 0.979; 77.45; 3.95937591; 0.02653086955; 
619.2998534; 92553.60752; 5720.259894; 202.0482713; 154.319779; 73095.24875; -1007.062268; 75.05788563; 1.214160155; 392.7504195; 0.6362046664; 187.6725687; 1754.021494; 0.4217653703; 295.8905193; 0.979; 77.45; 3.957961844; 0.02651477266; 
619.8610784; 92666.89191; 5725.257227; 202.0977307; 154.319779; 73094.56758; -1007.743438; 75.02576288; 1.213720935; 392.8465608; 0.6364015888; 187.8365232; 1752.820968; 0.4217873112; 295.9622635; 0.979; 77.45; 3.956547504; 0.02649867637; 
620.4226882; 92780.28195; 5730.254559; 202.1472052; 154.319779; 73093.88619; -1008.424829; 74.99363973; 1.213281568; 392.9427315; 0.6365985869; 188.0004777; 1751.619751; 0.4218092695; 296.0340542; 0.979; 77.45; 3.955132889; 0.02648258066; 
620.9846837; 92893.77782; 5735.251892; 202.1966948; 154.319779; 73093.20458; -1009.106441; 74.96151491; 1.212842053; 393.0389316; 0.6367956607; 188.1644322; 1750.417844; 0.4218312453; 296.1058915; 0.979; 77.45; 3.953717999; 0.02646648555; 
621.5470655; 93007.37973; 5740.249225; 202.2461995; 154.319779; 73092.52274; -1009.788274; 74.9293897; 1.212402389; 393.135161; 0.6369928103; 188.3283866; 1749.215247; 0.4218532385; 296.1777754; 0.979; 77.45; 3.95230277; 0.02645039014; 
622.1098345; 93121.08788; 5745.246557; 202.2957193; 154.319779; 73091.84069; -1010.470329; 74.89726411; 1.211962588; 393.2314198; 0.6371900356; 188.4923411; 1748.011996; 0.4218752492; 296.2497061; 0.979; 77.45; 3.950887329; 0.0264342962; 
622.6729913; 93234.90247; 5750.24389; 202.3452542; 154.319779; 73091.15841; -1011.152606; 74.86513685; 1.211522638; 393.327708; 0.6373873368; 188.6562956; 1746.808055; 0.4218972774; 296.3216834; 0.979; 77.45; 3.949471611; 0.02641820286; 
623.2365367; 93348.82369; 5755.241222; 202.3948043; 154.319779; 73090.47591; -1011.835106; 74.83300922; 1.21108254; 393.4240255; 0.6375847138; 188.8202501; 1745.603423; 0.421919323; 296.3937076; 0.979; 77.45; 3.948055554; 0.0264021092; 
623.8004716; 93462.85174; 5760.238555; 202.4443694; 154.319779; 73089.79319; -1012.51783; 74.80087994; 1.210642295; 393.5203725; 0.6377821668; 188.9842046; 1744.398101; 0.4219413862; 296.4657787; 0.979; 77.45; 3.946639283; 0.02638601702; 
624.3647966; 93576.98684; 5765.235887; 202.4939497; 154.319779; 73089.11024; -1013.200777; 74.76875157; 1.210201911; 393.6167488; 0.6379796956; 189.148159; 1743.192124; 0.4219634669; 296.5378967; 0.979; 77.45; 3.945222672; 0.02636992454; 
624.9295125; 93691.22917; 5770.23322; 202.5435451; 154.319779; 73088.42707; -1013.883948; 74.73662028; 1.209761379; 393.7131546; 0.6381773004; 189.3121135; 1741.985458; 0.4219855652; 296.6100617; 0.979; 77.45; 3.943805847; 0.02635383353; 
625.4946201; 93805.57894; 5775.230553; 202.5931556; 154.319779; 73087.74367; -1014.567345; 74.7044899; 1.209320698; 393.8095898; 0.6383749811; 189.476068; 1740.778099; 0.422007681; 296.6822628; 0.979; 77.45; 3.942388681; 0.0263377422; 
626.0601201; 93920.03636; 5780.227885; 202.6427813; 154.319779; 73087.06005; -1015.250966; 74.6723579; 1.20887988; 393.9060544; 0.6385727379; 189.6400225; 1739.570042; 0.4220298144; 296.7544906; 0.979; 77.45; 3.9409713; 0.02632165235; 
626.6260133; 94034.60163; 5785.225218; 202.6924221; 154.319779; 73086.3762; -1015.934814; 74.64022426; 1.208438903; 394.0025484; 0.6387705706; 189.803977; 1738.361173; 0.4220519653; 296.8267657; 0.979; 77.45; 3.93955364; 0.02630556307; 
627.1923006; 94149.27496; 5790.22255; 202.7420781; 154.319779; 73085.69213; -1016.618887; 74.60809155; 1.207997788; 394.0990719; 0.6389684795; 189.9679314; 1737.15165; 0.4220741338; 296.8990882; 0.979; 77.45; 3.938135639; 0.02628947349; 
627.7589827; 94264.05655; 5795.219883; 202.7917492; 154.319779; 73085.00783; -1017.303188; 74.57595723; 1.207556534; 394.1956248; 0.6391664644; 190.1318859; 1735.941472; 0.4220963199; 296.9714583; 0.979; 77.45; 3.936717422; 0.02627338536; 
628.3260603; 94378.94661; 5800.217215; 202.8414354; 154.319779; 73084.3233; -1017.987716; 74.54382129; 1.207115123; 394.2922071; 0.6393645255; 190.2958404; 1734.730569; 0.4221185237; 297.0438759; 0.979; 77.45; 3.935298925; 0.02625729781; 
628.8935343; 94493.94534; 5805.214548; 202.8911369; 154.319779; 73083.63854; -1018.672472; 74.51168628; 1.206673572; 394.388819; 0.6395626627; 190.4597949; 1733.519011; 0.422140745; 297.1163411; 0.979; 77.45; 3.933880086; 0.02624120994; 
629.4614053; 94609.05294; 5810.211881; 202.9408534; 154.319779; 73082.95356; -1019.357456; 74.47954967; 1.206231884; 394.4854603; 0.6397608761; 190.6237494; 1732.306798; 0.422162984; 297.188854; 0.979; 77.45; 3.93246103; 0.02622512353; 
630.0296743; 94724.26963; 5815.209213; 202.9905852; 154.319779; 73082.26835; -1020.042669; 74.44741146; 1.205790037; 394.582131; 0.6399591658; 190.7877038; 1731.093859; 0.4221852406; 297.2614147; 0.979; 77.45; 3.931041693; 0.02620903769; 
630.5983419; 94839.5956; 5820.206546; 203.0403321; 154.319779; 73081.5829; -1020.728111; 74.41527419; 1.205348052; 394.6788313; 0.6401575317; 190.9516583; 1729.880264; 0.4222075149; 297.3340232; 0.979; 77.45; 3.929622075; 0.02619295242; 
631.1674089; 94955.03107; 5825.203878; 203.0900942; 154.319779; 73080.89723; -1021.413784; 74.38313534; 1.204905928; 394.775561; 0.6403559738; 191.1156128; 1728.666015; 0.4222298069; 297.4066796; 0.979; 77.45; 3.928202177; 0.02617686772; 
631.7368762; 95070.57625; 5830.201211; 203.1398714; 154.319779; 73080.21133; -1022.099686; 74.3509949; 1.204463646; 394.8723203; 0.6405544923; 191.2795673; 1727.45104; 0.4222521165; 297.479384; 0.979; 77.45; 3.926781997; 0.02616078358; 
632.3067446; 95186.23134; 5835.198543; 203.1896639; 154.319779; 73079.5252; -1022.78582; 74.31885541; 1.204021226; 394.9691091; 0.6407530871; 191.4435218; 1726.235409; 0.4222744438; 297.5521364; 0.979; 77.45; 3.925361598; 0.02614470089; 
632.8770147; 95301.99655; 5840.195876; 203.2394715; 154.319779; 73078.83883; -1023.472185; 74.28671435; 1.203578666; 395.0659274; 0.6409517583; 191.6074762; 1725.019123; 0.4222967889; 297.6249369; 0.979; 77.45; 3.923940855; 0.02612861787; 
633.4476874; 95417.8721; 5845.193209; 203.2892943; 154.319779; 73078.15223; -1024.158782; 74.25457298; 1.203135959; 395.1627752; 0.6411505059; 191.7714307; 1723.802145; 0.4223191517; 297.6977855; 0.979; 77.45; 3.922519892; 0.0261125363; 
634.0187636; 95533.85818; 5850.190541; 203.3391323; 154.319779; 73077.4654; -1024.845611; 74.22243004; 1.202693102; 395.2596525; 0.6413493299; 191.9353852; 1722.584477; 0.4223415321; 297.7706824; 0.979; 77.45; 3.921098584; 0.02609645441; 
634.5902439; 95649.95501; 5855.187874; 203.3889856; 154.319779; 73076.77834; -1025.532673; 74.19028807; 1.202250108; 395.3565594; 0.6415482304; 192.0993397; 1721.366153; 0.4223639304; 297.8436276; 0.979; 77.45; 3.919677055; 0.02608037396; 
635.1621292; 95766.16281; 5860.185206; 203.438854; 154.319779; 73076.09105; -1026.219969; 74.15814454; 1.201806974; 395.4534958; 0.6417472073; 192.2632942; 1720.147174; 0.4223863464; 297.9166211; 0.979; 77.45; 3.918255243; 0.02606429407; 
635.7344203; 95882.48179; 5865.182539; 203.4887376; 154.319779; 73075.40352; -1026.907499; 74.12599946; 1.201363682; 395.5504618; 0.6419462608; 192.4272487; 1718.927361; 0.4224087802; 297.9896631; 0.979; 77.45; 3.91683321; 0.02604821561; 
636.3071181; 95998.91217; 5870.179871; 203.5386364; 154.319779; 73074.71575; -1027.595263; 74.09385536; 1.200920251; 395.6474574; 0.6421453909; 192.5912031; 1717.706873; 0.4224312317; 298.0627535; 0.979; 77.45; 3.91541083; 0.02603213682; 
