,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
280,808.3441470959298,12309.119566328014,170520.1281275097,43673.03840502062,230.1550680773571,113.14298223502621,0.7800000003887767,2,0.5008324134176735,0.031986513517294146,27353.22639851766,40741.52185565755,0.93,False,1.2161064239156469e-05,0.031260160594218774,0.0,op_mission:main_route:climb
281,813.3441470959298,12345.087129705455,171670.34124620858,43670.56110369818,230.1550680773571,112.82258236218975,0.7800000003887767,2,0.5036524655506726,0.03212311018122107,27314.67708311721,40511.10375085536,0.9300000000000002,False,1.2133274545556027e-05,0.03081391648372326,0.0,op_mission:main_route:climb
282,818.3441470959298,12380.541413688718,172820.57030069712,43668.10344197842,230.1550680773571,112.50764278918011,0.7800000003887767,2,0.5064476302147038,0.032259899668384606,27278.059668065347,40285.24928149776,0.93,False,1.2105867879780134e-05,0.030373753583593285,0.0,op_mission:main_route:climb
283,823.3441470959298,12415.489406097375,173970.81484942097,43665.66500245189,230.1550680773571,112.19806100286547,0.7800000003887767,2,0.5092178743606794,0.03239690069309178,27243.354343950043,40063.85239844343,0.93,False,1.2078839438500143e-05,0.02993947240671775,0.0,op_mission:main_route:climb
284,828.3441470959298,12449.93786566982,175121.0744669315,43663.24537824985,230.1550680773571,111.8937379514399,0.7800000003887767,2,0.5119631614821533,0.032534081771672815,27210.500480143397,39846.810881040816,0.93,False,1.2052184575389113e-05,0.029510977657275575,0.0,op_mission:main_route:climb
285,833.3441470959298,12483.893441888249,176271.3487398273,43660.844172652454,230.1550680773571,111.59457692562637,0.7800000003887767,2,0.5146834607711118,0.0326714029442685,27179.43193056215,39634.025474840164,0.93,False,1.2025898709220444e-05,0.029088193789678113,0.0,op_mission:main_route:climb
286,838.3441470959298,12517.362697680557,177421.63726578897,43658.46099877346,230.1550680773571,111.30048331114571,0.7800000003887767,2,0.5173787486634385,0.03280885752185832,27150.111618251474,39425.399661460935,0.93,False,1.1999977306919731e-05,0.02867098370001283,0.0,op_mission:main_route:climb
287,843.3441470959298,12550.35203859483,178571.9396553494,43656.09547926719,230.1550680773571,111.01136516441389,0.7800000003887767,2,0.5200490027723601,0.032946455655166455,27122.517542452926,39220.84001462913,0.93,False,1.197441593903626e-05,0.028259182227078024,0.0,op_mission:main_route:climb
288,848.3441470959298,12582.867680506977,179722.25553243418,43653.747246008126,230.1550680773571,110.7271334436505,0.7800000003887767,2,0.522694198819355,0.03308415687754947,27096.587287004986,39020.25630867017,0.9300000000000002,False,1.1949210305468856e-05,0.027852726023850125,0.0,op_mission:main_route:climb
289,853.3441470959298,12614.915766722184,180872.58453068306,43651.4159397641,230.1550680773571,110.44770093647104,0.7800000003887767,2,0.5253143198635477,0.03322192151645839,27072.26044812497,38823.560709926816,0.93,False,1.1924356145352653e-05,0.027451552584380784,0.0,op_mission:main_route:climb
